Date,Type,Link
2018-06-13 09:09:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8693913410071768125
2018-06-08 09:14:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8177243543172941825
2018-06-01 15:55:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6408311427467141120
2018-05-18 09:37:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6402439248401752064
2018-05-18 09:36:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6402437680495423488
2018-05-04 13:40:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6398077771326775296
2018-03-30 18:50:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6384766940849807360
2018-03-30 18:47:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6384696036895522816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6384696036895522816%2C6384853108928974848%29
2018-03-30 18:47:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6384696036895522816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6384696036895522816%2C6385406300087558144%29
2018-03-28 11:10:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6384696036895522816
2018-02-13 09:49:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8824752691362408136
2017-12-08 07:49:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6343650414977646592
2017-12-08 07:46:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6344596562965987328
2017-12-08 07:45:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6344090511850110976
2017-12-06 09:02:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6340631260355977216
2017-12-06 09:02:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6340621439196106754
2017-12-02 07:25:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6341251115996184576
2017-11-26 16:50:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6338690566108254208
2017-11-05 07:42:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6331041251470688256
2017-11-05 07:41:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6331436495899107328
2017-11-05 07:31:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6332477614665588736
2017-10-03 11:09:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6320406347045314560
2017-07-13 16:49:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6289334764407136256
2017-07-13 16:48:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6291238202392997888
2017-06-17 07:11:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6281490710545858560
2017-06-17 07:08:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6280067341967454208
2017-04-16 17:38:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6258580966458167296
2017-04-13 17:01:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6258249328914243584
2017-04-13 16:57:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6257509949048385536
2017-04-13 16:56:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6258302654066229248
2017-04-13 14:48:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6256544170811359232?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6256544170811359232%2C6257535264227364865%29
2017-04-13 14:48:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6256544170811359232?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6256544170811359232%2C6258282560837677056%29
2017-03-30 05:50:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6252493725440712704
2017-03-30 05:50:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6252785832860614657
2017-03-30 05:50:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6252393889701851136
2017-03-08 20:54:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6244974900222660608
2017-02-27 06:15:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8496611222584506213
2017-02-24 07:48:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6239410045478535168
2017-02-24 07:48:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6240014096922607617
2017-02-23 22:45:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6240131736177516544?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6240131736177516544%2C6240554344593260544%29
2017-02-22 11:41:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6240128484723691520
2017-02-22 11:36:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6240079161226989568
2017-02-22 11:35:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6231785863798362112
2017-02-10 17:12:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6234480286571204608
2017-02-03 09:33:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6207976474272624640
2017-02-03 09:33:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6206498603851091968
2017-01-26 09:57:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6230318418180997120
2017-01-26 09:38:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6227790620627341312
2017-01-19 17:02:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6227861789586001920
2017-01-17 15:46:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6217799560748630016
2017-01-17 15:45:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6226776115004866560
2017-01-17 15:45:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6226617964917981184
2017-01-17 15:43:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6226809871170301952
2017-01-12 22:48:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7371176836314900709
2017-01-10 22:33:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6224351533446766592
2016-12-21 16:14:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7996674412475248295
2016-12-21 15:54:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7625823846898635031
2016-12-14 10:16:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6214513404514693120
2016-12-13 07:04:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6209005244370735104
2016-09-10 07:55:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6179273422757994497
2016-09-10 07:55:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6176016575397666818
2016-09-10 07:55:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6178553391040458753
2016-09-10 07:54:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6176984036737560576
2016-09-10 07:54:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6176738032444534784
2016-08-29 15:30:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7238386006245012196
2016-02-05 17:44:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6099921712168599552
2016-02-05 17:44:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6099228649980989440
2016-02-05 17:43:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6099969874820366336
2015-12-11 01:57:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6080475873314631680
2015-11-30 23:02:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6075922196629319680
2015-10-14 07:56:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6057505686806360065
2015-05-07 09:54:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A121998-6000609941595963393?commentUrn=urn%3Ali%3Acomment%3A%28groupPost%3A121998-6000609941595963393%2C6001059993032421376%29
2015-03-05 07:44:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5977540676278059008
2015-03-05 07:44:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5977766440604835841
2015-01-26 15:31:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5963796690862379008
2015-01-12 13:36:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5959651435602804737
2015-01-07 18:10:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5957785203140235264
2014-09-08 15:24:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5912087734066905088
2014-07-11 12:27:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5891270598469906432
2014-07-07 19:13:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5889652837046046720
2014-06-30 14:52:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5884670263945105408
2014-03-30 12:18:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5849963261629313024
2014-02-26 18:08:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5841634586840272897
2014-02-12 08:27:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5837491000599117824
2013-12-11 08:43:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5815800644128210944
2013-12-11 08:39:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5815078330348617728
2013-10-17 07:50:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5796285809292242944
